date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2010-03-29,21867,27,152,12,114
2010-04-05,21867,98,152,12,114
2010-04-12,21867,97,152,12,114
2010-04-19,21867,80,152,12,114
2010-04-26,21867,78,152,12,114
2010-05-03,21867,18,152,12,114
2010-05-10,21867,0,152,12,114
2010-05-17,21867,0,152,12,114
2010-05-24,21867,0,152,12,114
2010-05-31,21867,0,152,12,114
2010-06-07,21867,0,152,12,114
2010-06-14,21867,0,152,12,114
2010-06-21,21867,0,152,12,114
2010-06-28,21867,0,152,12,114
2010-07-05,21867,0,152,12,114
2010-07-12,21867,0,152,12,114
2010-07-19,21867,0,152,12,114
2010-07-26,21867,0,152,12,114
2010-08-02,21867,0,152,12,114
2010-08-09,21867,0,152,12,114
2010-08-16,21867,0,152,12,114
2010-08-23,21867,0,152,12,114
2010-08-30,21867,0,152,12,114
2010-09-06,21867,0,152,12,114
2010-09-13,21867,0,152,12,114
2010-09-20,21867,0,152,12,114
2010-09-27,21867,0,152,12,114
2010-10-04,21867,0,152,12,114
2010-10-11,21867,0,152,12,114
2010-10-18,21867,0,152,12,114
2010-10-25,21867,0,152,12,114
2010-11-01,21867,0,152,12,114
2010-11-08,21867,0,152,12,114
2010-11-15,21867,0,152,12,114
2010-11-22,21867,0,152,12,114
2010-11-29,21867,0,152,12,114
2010-12-06,21867,0,152,12,114
2010-12-13,21867,0,152,12,114
2010-12-20,21867,0,152,12,114
2010-12-27,21867,0,152,12,114
2011-01-03,21867,0,152,12,114
2011-01-10,21867,0,152,12,114
2011-01-17,21867,0,152,12,114
2011-01-24,21867,0,152,12,114
2011-01-31,21867,0,152,12,114
2011-02-07,21867,0,152,12,114
2011-02-14,21867,0,152,12,114
2011-02-21,21867,0,152,12,114
2011-02-28,21867,0,152,12,114
2011-03-07,21867,0,152,12,114
2011-03-14,21867,0,152,12,114
2011-03-21,21867,0,152,12,114
2011-03-28,21867,0,152,12,114
2011-04-04,21867,0,152,12,114
2011-04-11,21867,0,152,12,114
2011-04-18,21867,0,152,12,114
2011-04-25,21867,0,152,12,114
2011-05-02,21867,0,152,12,114
2011-05-09,21867,0,152,12,114
2011-05-16,21867,0,152,12,114
2011-05-23,21867,0,152,12,114
2011-05-30,21867,0,152,12,114
2011-06-06,21867,0,152,12,114
2011-06-13,21867,0,152,12,114
2011-06-20,21867,0,152,12,114
2011-06-27,21867,0,152,12,114
2011-07-04,21867,0,152,12,114
2011-07-11,21867,0,152,12,114
2011-07-18,21867,0,152,12,114
2011-07-25,21867,0,152,12,114
2011-08-01,21867,0,152,12,114
2011-08-08,21867,0,152,12,114
2011-08-15,21867,0,152,12,114
2011-08-22,21867,0,152,12,114
2011-08-29,21867,0,152,12,114
2011-09-05,21867,0,152,12,114
2011-09-12,21867,0,152,12,114
2011-09-19,21867,0,152,12,114
2011-09-26,21867,0,152,12,114
2011-10-03,21867,0,152,12,114
2011-10-10,21867,0,152,12,114
2011-10-17,21867,0,152,12,114
2011-10-24,21867,0,152,12,114
2011-10-31,21867,0,152,12,114
2011-11-07,21867,0,152,12,114
2011-11-14,21867,0,152,12,114
2011-11-21,21867,0,152,12,114
2011-11-28,21867,0,152,12,114
2011-12-05,21867,0,152,12,114
2009-12-07,21868,518,391,15,588
2009-12-14,21868,336,391,15,588
2009-12-21,21868,214,391,15,588
2009-12-28,21868,587,391,15,588
2010-01-04,21868,587,391,15,588
2010-01-11,21868,562,391,15,588
2010-01-18,21868,528,391,15,588
2010-01-25,21868,446,391,15,588
2010-02-01,21868,391,391,15,588
2010-02-08,21868,345,391,15,588
2010-02-15,21868,244,391,15,588
2010-02-22,21868,0,781,15,588
2010-03-01,21868,0,781,15,588
2010-03-08,21868,252,781,15,588
2010-03-15,21868,196,781,15,588
2010-03-22,21868,0,781,15,588
2010-03-29,21868,0,781,15,588
2010-04-05,21868,0,781,15,588
2010-04-12,21868,0,781,15,588
2010-04-19,21868,0,781,15,588
2010-04-26,21868,0,781,15,588
2010-05-03,21868,0,781,15,588
2010-05-10,21868,0,781,15,588
2010-05-17,21868,0,781,15,588
2010-05-24,21868,0,781,15,588
2010-05-31,21868,0,781,15,588
2010-06-07,21868,0,781,15,588
2010-06-14,21868,0,781,15,588
2010-06-21,21868,0,781,15,588
2010-06-28,21868,0,781,15,588
2010-07-05,21868,0,781,15,588
2010-07-12,21868,0,781,15,588
2010-07-19,21868,0,781,15,588
2010-07-26,21868,0,781,15,588
2010-08-02,21868,0,781,15,588
2010-08-09,21868,0,781,15,588
2010-08-16,21868,0,781,15,588
2010-08-23,21868,0,781,15,588
2010-08-30,21868,0,781,15,588
2010-09-06,21868,0,781,15,588
2010-09-13,21868,0,781,15,588
2010-09-20,21868,0,781,15,588
2010-09-27,21868,0,781,15,588
2010-10-04,21868,0,781,15,588
2010-10-11,21868,0,781,15,588
2010-10-18,21868,0,781,15,588
2010-10-25,21868,0,781,15,588
2010-11-01,21868,0,781,15,588
2010-11-08,21868,0,781,15,588
2010-11-15,21868,0,781,15,588
2010-11-22,21868,0,781,15,588
2010-11-29,21868,0,781,15,588
2010-12-06,21868,0,781,15,588
2010-12-13,21868,0,781,15,588
2010-12-20,21868,0,781,15,588
2010-12-27,21868,0,781,15,588
2011-01-03,21868,0,781,15,588
2011-01-10,21868,0,781,15,588
2011-01-17,21868,0,781,15,588
2011-01-24,21868,0,781,15,588
2011-01-31,21868,0,781,15,588
2011-02-07,21868,0,781,15,588
2011-02-14,21868,0,781,15,588
2011-02-21,21868,0,781,15,588
2011-02-28,21868,0,781,15,588
2011-03-07,21868,0,781,15,588
2011-03-14,21868,0,781,15,588
2011-03-21,21868,0,781,15,588
2011-03-28,21868,0,781,15,588
2011-04-04,21868,0,781,15,588
2011-04-11,21868,0,781,15,588
2011-04-18,21868,0,781,15,588
2011-04-25,21868,0,781,15,588
2011-05-02,21868,0,781,15,588
2011-05-09,21868,0,781,15,588
2011-05-16,21868,0,781,15,588
2011-05-23,21868,0,781,15,588
2011-05-30,21868,0,781,15,588
2011-06-06,21868,0,781,15,588
2011-06-13,21868,0,781,15,588
2011-06-20,21868,0,781,15,588
2011-06-27,21868,0,781,15,588
2011-07-04,21868,0,781,15,588
2011-07-11,21868,0,781,15,588
2011-07-18,21868,0,781,15,588
2011-07-25,21868,0,781,15,588
2011-08-01,21868,0,781,15,588
2011-08-08,21868,0,781,15,588
2011-08-15,21868,0,781,15,588
2011-08-22,21868,0,781,15,588
2011-08-29,21868,0,781,15,588
2011-09-05,21868,0,781,15,588
2011-09-12,21868,0,781,15,588
2011-09-19,21868,0,781,15,588
2011-09-26,21868,0,781,15,588
2011-10-03,21868,0,781,15,588
2011-10-10,21868,0,781,15,588
2011-10-17,21868,0,781,15,588
2011-10-24,21868,0,781,15,588
2011-10-31,21868,0,781,15,588
2011-11-07,21868,0,781,15,588
2011-11-14,21868,0,781,15,588
2011-11-21,21868,0,781,15,588
2011-11-28,21868,0,781,15,588
2011-12-05,21868,0,781,15,588
2009-12-07,21869,531,0,14,477
2009-12-14,21869,487,0,14,477
2009-12-21,21869,463,291,14,477
2009-12-28,21869,462,291,14,477
2010-01-04,21869,751,291,14,477
2010-01-11,21869,744,291,14,477
2010-01-18,21869,645,291,14,477
2010-01-25,21869,633,291,14,477
2010-02-01,21869,609,291,14,477
2010-02-08,21869,571,291,14,477
2010-02-15,21869,533,291,14,477
2010-02-22,21869,475,291,14,477
2010-03-01,21869,206,291,14,477
2010-03-08,21869,181,573,14,477
2010-03-15,21869,163,573,14,477
2010-03-22,21869,309,573,14,477
2010-03-29,21869,246,573,14,477
2010-04-05,21869,240,573,14,477
2010-04-12,21869,88,573,14,477
2010-04-19,21869,65,573,14,477
2010-04-26,21869,65,573,14,477
2010-05-03,21869,65,573,14,477
2010-05-10,21869,64,573,14,477
2010-05-17,21869,64,573,14,477
2009-12-07,21870,714,0,19,540
2009-12-14,21870,584,0,19,540
2009-12-21,21870,404,268,19,540
2009-12-28,21870,400,268,19,540
2010-01-04,21870,660,268,19,540
2010-01-11,21870,635,268,19,540
2010-01-18,21870,597,268,19,540
2010-01-25,21870,544,268,19,540
2010-02-01,21870,477,268,19,540
2010-02-08,21870,344,268,19,540
2010-02-15,21870,298,268,19,540
2010-02-22,21870,247,536,19,540
2010-03-01,21870,124,536,19,540
2010-03-08,21870,250,808,19,540
2010-03-15,21870,220,808,19,540
2010-03-22,21870,312,808,19,540
2010-03-29,21870,243,808,19,540
2010-04-05,21870,235,808,19,540
2010-04-12,21870,120,808,19,540
2010-04-19,21870,21,808,19,540
2010-04-26,21870,0,808,19,540
2010-05-03,21870,0,808,19,540
2010-05-10,21870,0,808,19,540
2010-05-17,21870,0,808,19,540
2010-05-24,21870,0,808,19,540
2010-05-31,21870,0,808,19,540
2010-06-07,21870,0,808,19,540
2010-06-14,21870,0,808,19,540
2010-06-21,21870,0,808,19,540
2010-06-28,21870,0,808,19,540
2010-07-05,21870,0,808,19,540
2010-07-12,21870,0,808,19,540
2010-07-19,21870,0,808,19,540
2010-07-26,21870,0,808,19,540
2010-08-02,21870,0,808,19,540
2010-08-09,21870,0,808,19,540
2010-08-16,21870,0,808,19,540
2010-08-23,21870,0,808,19,540
2010-08-30,21870,0,808,19,540
2010-09-06,21870,0,808,19,540
2010-09-13,21870,0,808,19,540
2010-09-20,21870,0,808,19,540
2010-09-27,21870,0,808,19,540
2010-10-04,21870,0,808,19,540
2010-10-11,21870,0,808,19,540
2010-10-18,21870,0,808,19,540
2010-10-25,21870,0,808,19,540
2010-11-01,21870,0,808,19,540
2010-11-08,21870,0,808,19,540
2010-11-15,21870,0,808,19,540
2010-11-22,21870,0,808,19,540
2010-11-29,21870,0,808,19,540
2010-12-06,21870,0,808,19,540
2010-12-13,21870,0,808,19,540
2010-12-20,21870,0,808,19,540
2010-12-27,21870,0,808,19,540
2011-01-03,21870,0,808,19,540
2011-01-10,21870,0,808,19,540
2011-01-17,21870,0,808,19,540
2011-01-24,21870,0,808,19,540
2011-01-31,21870,0,808,19,540
2011-02-07,21870,0,808,19,540
2011-02-14,21870,0,808,19,540
2011-02-21,21870,0,808,19,540
2011-02-28,21870,0,808,19,540
2011-03-07,21870,0,808,19,540
2011-03-14,21870,0,808,19,540
2011-03-21,21870,0,808,19,540
2011-03-28,21870,0,808,19,540
2011-04-04,21870,0,808,19,540
2011-04-11,21870,0,808,19,540
2011-04-18,21870,0,808,19,540
2011-04-25,21870,0,808,19,540
2011-05-02,21870,0,808,19,540
2011-05-09,21870,0,808,19,540
2011-05-16,21870,0,808,19,540
2011-05-23,21870,0,808,19,540
2011-05-30,21870,0,808,19,540
2011-06-06,21870,0,808,19,540
2011-06-13,21870,0,808,19,540
2011-06-20,21870,0,808,19,540
2011-06-27,21870,0,808,19,540
2011-07-04,21870,0,808,19,540
2011-07-11,21870,0,808,19,540
2011-07-18,21870,0,808,19,540
2011-07-25,21870,0,808,19,540
2011-08-01,21870,0,808,19,540
2011-08-08,21870,0,808,19,540
2011-08-15,21870,0,808,19,540
2011-08-22,21870,0,808,19,540
2009-12-07,21871,1037,0,14,892
2009-12-14,21871,905,0,14,892
2009-12-21,21871,593,463,14,892
2009-12-28,21871,582,463,14,892
2010-01-04,21871,1045,463,14,892
2010-01-11,21871,947,463,14,892
2010-01-18,21871,865,463,14,892
2010-01-25,21871,790,463,14,892
2010-02-01,21871,724,463,14,892
2010-02-08,21871,599,463,14,892
2010-02-15,21871,523,463,14,892
2010-02-22,21871,465,463,14,892
2010-03-01,21871,0,1300,14,892
2010-03-08,21871,0,1300,14,892
2010-03-15,21871,812,1300,14,892
2010-03-22,21871,704,1300,14,892
2010-03-29,21871,256,1300,14,892
2010-04-05,21871,221,1300,14,892
2010-04-12,21871,148,1300,14,892
2010-04-19,21871,42,1300,14,892
2010-04-26,21871,0,1300,14,892
2010-05-03,21871,0,1300,14,892
2010-05-10,21871,0,1300,14,892
2010-05-17,21871,0,1300,14,892
2010-05-24,21871,0,1300,14,892
2010-05-31,21871,0,1300,14,892
2010-06-07,21871,0,1300,14,892
2010-06-14,21871,0,1300,14,892
2010-06-21,21871,0,1300,14,892
2010-06-28,21871,0,1300,14,892
2010-07-05,21871,0,1300,14,892
2010-07-12,21871,0,1300,14,892
2010-07-19,21871,0,1300,14,892
2010-07-26,21871,0,1300,14,892
2010-08-02,21871,0,1300,14,892
2010-08-09,21871,0,1300,14,892
2010-08-16,21871,0,1300,14,892
2010-08-23,21871,0,1300,14,892
2010-08-30,21871,0,1300,14,892
2010-09-06,21871,0,1300,14,892
2010-09-13,21871,0,1300,14,892
2010-09-20,21871,0,1300,14,892
2010-09-27,21871,0,1300,14,892
2010-10-04,21871,0,1300,14,892
2010-10-11,21871,0,1300,14,892
2010-10-18,21871,0,1300,14,892
2010-10-25,21871,0,1300,14,892
2010-11-01,21871,0,1300,14,892
2010-11-08,21871,0,1300,14,892
2010-11-15,21871,0,1300,14,892
2010-11-22,21871,0,1300,14,892
2010-11-29,21871,0,1300,14,892
2010-12-06,21871,0,1300,14,892
2010-12-13,21871,0,1300,14,892
2010-12-20,21871,0,1300,14,892
2010-12-27,21871,0,1300,14,892
2011-01-03,21871,0,1300,14,892
2011-01-10,21871,0,1300,14,892
2011-01-17,21871,0,1300,14,892
2011-01-24,21871,0,1300,14,892
2011-01-31,21871,0,1300,14,892
2011-02-07,21871,0,1300,14,892
2011-02-14,21871,0,1300,14,892
2011-02-21,21871,0,1300,14,892
2011-02-28,21871,0,1300,14,892
2011-03-07,21871,0,1300,14,892
2011-03-14,21871,0,1300,14,892
2011-03-21,21871,0,1300,14,892
2011-03-28,21871,0,1300,14,892
2011-04-04,21871,0,1300,14,892
2011-04-11,21871,0,1300,14,892
2011-04-18,21871,0,1300,14,892
2011-04-25,21871,0,1300,14,892
2011-05-02,21871,0,1300,14,892
2011-05-09,21871,0,1300,14,892
2011-05-16,21871,0,1300,14,892
2011-05-23,21871,0,1300,14,892
2011-05-30,21871,0,1300,14,892
2011-06-06,21871,0,1300,14,892
2011-06-13,21871,0,1300,14,892
2011-06-20,21871,0,1300,14,892
2011-06-27,21871,0,1300,14,892
2011-07-04,21871,0,1300,14,892
2011-07-11,21871,0,1300,14,892
2011-07-18,21871,0,1300,14,892
2011-07-25,21871,0,1300,14,892
2011-08-01,21871,0,1300,14,892
2011-08-08,21871,0,1300,14,892
2011-08-15,21871,0,1300,14,892
2011-08-22,21871,0,1300,14,892
2011-08-29,21871,0,1300,14,892
2011-09-05,21871,0,1300,14,892
2011-09-12,21871,0,1300,14,892
2011-09-19,21871,0,1300,14,892
2011-09-26,21871,0,1300,14,892
2011-10-03,21871,0,1300,14,892
2011-10-10,21871,0,1300,14,892
2011-10-17,21871,0,1300,14,892
2011-10-24,21871,0,1300,14,892
2011-10-31,21871,0,1300,14,892
2011-11-07,21871,0,1300,14,892
2011-11-14,21871,0,1300,14,892
2011-11-21,21871,0,1300,14,892
2011-11-28,21871,0,1300,14,892
2011-12-05,21871,0,1300,14,892
2009-12-07,21872,1001,0,14,738
2009-12-14,21872,953,0,14,738
2009-12-21,21872,931,0,14,738
2009-12-28,21872,929,0,14,738
2010-01-04,21872,927,0,14,738
2010-01-11,21872,915,0,14,738
2010-01-18,21872,898,0,14,738
2010-01-25,21872,893,0,14,738
2010-02-01,21872,892,0,14,738
2010-02-08,21872,887,0,14,738
2010-02-15,21872,874,0,14,738
2010-02-22,21872,872,0,14,738
2010-03-01,21872,305,644,14,738
2010-03-08,21872,277,644,14,738
2010-03-15,21872,918,644,14,738
2010-03-22,21872,852,644,14,738
2010-03-29,21872,483,644,14,738
2010-04-05,21872,481,644,14,738
2010-04-12,21872,472,644,14,738
2010-04-19,21872,355,644,14,738
2010-04-26,21872,0,1036,14,738
2010-05-03,21872,0,1036,14,738
2010-05-10,21872,0,1036,14,738
2010-05-17,21872,0,1036,14,738
2010-05-24,21872,0,1036,14,738
2010-05-31,21872,0,1036,14,738
2010-06-07,21872,0,1036,14,738
2010-06-14,21872,0,1036,14,738
2010-06-21,21872,0,1036,14,738
2010-06-28,21872,0,1036,14,738
2010-07-05,21872,0,1036,14,738
2010-07-12,21872,0,1036,14,738
2010-07-19,21872,0,1036,14,738
2010-07-26,21872,0,1036,14,738
2010-08-02,21872,0,1036,14,738
2010-08-09,21872,0,1036,14,738
2010-08-16,21872,0,1036,14,738
2010-08-23,21872,0,1036,14,738
2010-08-30,21872,0,1036,14,738
2010-09-06,21872,0,1036,14,738
2010-09-13,21872,0,1036,14,738
2010-09-20,21872,0,1036,14,738
2010-09-27,21872,0,1036,14,738
2010-10-04,21872,0,1036,14,738
2010-10-11,21872,0,1036,14,738
2010-10-18,21872,0,1036,14,738
2010-10-25,21872,0,1036,14,738
2010-11-01,21872,0,1036,14,738
2010-11-08,21872,0,1036,14,738
2010-11-15,21872,0,1036,14,738
2010-11-22,21872,0,1036,14,738
2010-11-29,21872,0,1036,14,738
2010-12-06,21872,0,1036,14,738
2010-12-13,21872,0,1036,14,738
2010-12-20,21872,0,1036,14,738
2010-12-27,21872,0,1036,14,738
2011-01-03,21872,0,1036,14,738
2011-01-10,21872,0,1036,14,738
2011-01-17,21872,0,1036,14,738
2011-01-24,21872,0,1036,14,738
2011-01-31,21872,0,1036,14,738
2011-02-07,21872,0,1036,14,738
2011-02-14,21872,0,1036,14,738
2011-02-21,21872,0,1036,14,738
2011-02-28,21872,0,1036,14,738
2011-03-07,21872,0,1036,14,738
2011-03-14,21872,0,1036,14,738
2011-03-21,21872,0,1036,14,738
2011-03-28,21872,0,1036,14,738
2011-04-04,21872,0,1036,14,738
2011-04-11,21872,0,1036,14,738
2011-04-18,21872,0,1036,14,738
2011-04-25,21872,0,1036,14,738
2011-05-02,21872,0,1036,14,738
2011-05-09,21872,0,1036,14,738
2011-05-16,21872,0,1036,14,738
2011-05-23,21872,0,1036,14,738
2011-05-30,21872,0,1036,14,738
2011-06-06,21872,0,1036,14,738
2011-06-13,21872,0,1036,14,738
2011-06-20,21872,0,1036,14,738
2011-06-27,21872,0,1036,14,738
2011-07-04,21872,0,1036,14,738
2011-07-11,21872,0,1036,14,738
2011-07-18,21872,0,1036,14,738
2011-07-25,21872,0,1036,14,738
2011-08-01,21872,0,1036,14,738
2011-08-08,21872,0,1036,14,738
2011-08-15,21872,0,1036,14,738
2011-08-22,21872,0,1036,14,738
2011-08-29,21872,0,1036,14,738
2011-09-05,21872,0,1036,14,738
2011-09-12,21872,0,1036,14,738
2011-09-19,21872,0,1036,14,738
2011-09-26,21872,0,1036,14,738
2011-10-03,21872,0,1036,14,738
2011-10-10,21872,0,1036,14,738
2011-10-17,21872,0,1036,14,738
2011-10-24,21872,0,1036,14,738
2011-10-31,21872,0,1036,14,738
2011-11-07,21872,0,1036,14,738
2011-11-14,21872,0,1036,14,738
2011-11-21,21872,0,1036,14,738
2011-11-28,21872,0,1036,14,738
2011-12-05,21872,0,1036,14,738
2009-12-07,21873,511,0,8,341
2009-12-14,21873,494,0,8,341
2009-12-21,21873,492,0,8,341
2009-12-28,21873,492,0,8,341
2010-01-04,21873,492,0,8,341
2010-01-11,21873,492,0,8,341
2010-01-18,21873,491,0,8,341
2010-01-25,21873,491,0,8,341
2010-02-01,21873,491,0,8,341
2010-02-08,21873,488,0,8,341
2010-02-15,21873,476,0,8,341
2010-02-22,21873,475,0,8,341
2010-03-01,21873,456,0,8,341
2010-03-08,21873,427,0,8,341
2010-03-15,21873,412,0,8,341
2010-03-22,21873,393,0,8,341
2010-03-29,21873,385,0,8,341
2010-04-05,21873,385,0,8,341
2010-04-12,21873,373,0,8,341
2010-04-19,21873,361,0,8,341
2010-04-26,21873,359,0,8,341
2010-05-03,21873,359,0,8,341
2010-05-10,21873,344,0,8,341
2010-05-17,21873,338,179,8,341
2010-05-24,21873,517,179,8,341
2010-05-31,21873,516,179,8,341
2010-06-07,21873,515,179,8,341
2010-06-14,21873,513,179,8,341
2010-06-21,21873,513,179,8,341
2010-06-28,21873,501,179,8,341
2010-07-05,21873,501,179,8,341
2010-07-12,21873,499,179,8,341
2010-07-19,21873,499,179,8,341
2010-07-26,21873,493,179,8,341
2010-08-02,21873,493,179,8,341
2010-08-09,21873,493,179,8,341
2010-08-16,21873,492,179,8,341
2010-08-23,21873,492,179,8,341
2010-08-30,21873,468,179,8,341
2010-09-06,21873,442,179,8,341
2010-09-13,21873,440,179,8,341
2010-09-20,21873,440,179,8,341
2010-09-27,21873,415,179,8,341
2010-10-04,21873,414,179,8,341
2010-10-11,21873,402,179,8,341
2010-10-18,21873,381,179,8,341
2010-10-25,21873,380,179,8,341
2010-11-01,21873,364,179,8,341
2010-11-08,21873,362,179,8,341
2010-11-15,21873,334,179,8,341
2010-11-22,21873,330,179,8,341
2010-11-29,21873,304,179,8,341
2010-12-06,21873,279,179,8,341
2010-12-13,21873,198,179,8,341
2010-12-20,21873,0,357,8,341
2010-12-27,21873,177,357,8,341
2011-01-03,21873,177,357,8,341
2011-01-10,21873,14,357,8,341
2011-01-17,21873,0,357,8,341
2011-01-24,21873,0,357,8,341
2011-01-31,21873,0,357,8,341
2011-02-07,21873,0,357,8,341
2011-02-14,21873,0,357,8,341
2011-02-21,21873,0,357,8,341
2011-02-28,21873,0,357,8,341
2011-03-07,21873,0,357,8,341
2011-03-14,21873,0,357,8,341
2011-03-21,21873,0,357,8,341
2011-03-28,21873,0,357,8,341
2011-04-04,21873,0,357,8,341
2011-04-11,21873,0,357,8,341
2011-04-18,21873,0,357,8,341
2011-04-25,21873,0,357,8,341
2011-05-02,21873,0,357,8,341
2011-05-09,21873,0,357,8,341
2011-05-16,21873,0,357,8,341
2011-05-23,21873,0,357,8,341
2011-05-30,21873,0,357,8,341
2011-06-06,21873,0,357,8,341
2011-06-13,21873,0,357,8,341
2011-06-20,21873,0,357,8,341
2011-06-27,21873,0,357,8,341
2011-07-04,21873,0,357,8,341
2011-07-11,21873,0,357,8,341
2011-07-18,21873,0,357,8,341
2011-07-25,21873,0,357,8,341
2011-08-01,21873,0,357,8,341
2011-08-08,21873,0,357,8,341
2011-08-15,21873,0,357,8,341
2011-08-22,21873,0,357,8,341
2011-08-29,21873,0,357,8,341
2011-09-05,21873,0,357,8,341
2011-09-12,21873,0,357,8,341
2011-09-19,21873,0,357,8,341
2011-09-26,21873,0,357,8,341
2011-10-03,21873,0,357,8,341
2011-10-10,21873,0,357,8,341
2011-10-17,21873,0,357,8,341
2011-10-24,21873,0,357,8,341
2011-10-31,21873,0,357,8,341
2011-11-07,21873,0,357,8,341
2011-11-14,21873,0,357,8,341
2011-11-21,21873,0,357,8,341
2011-11-28,21873,0,357,8,341
2011-12-05,21873,0,357,8,341
2009-12-07,21874,555,0,7,347
2009-12-14,21874,403,0,7,347
2009-12-21,21874,185,273,7,347
2009-12-28,21874,456,273,7,347
2010-01-04,21874,454,273,7,347
2010-01-11,21874,418,273,7,347
2010-01-18,21874,399,273,7,347
2010-01-25,21874,366,273,7,347
2010-02-01,21874,302,273,7,347
2010-02-08,21874,180,273,7,347
2010-02-15,21874,164,273,7,347
2010-02-22,21874,128,273,7,347
2010-03-01,21874,19,574,7,347
2010-03-08,21874,288,574,7,347
2010-03-15,21874,191,574,7,347
2010-03-22,21874,0,574,7,347
2010-03-29,21874,0,574,7,347
2010-04-05,21874,0,574,7,347
2010-04-12,21874,0,574,7,347
2010-04-19,21874,0,574,7,347
2010-04-26,21874,0,574,7,347
2010-05-03,21874,0,574,7,347
2010-05-10,21874,0,574,7,347
2010-05-17,21874,0,574,7,347
2010-05-24,21874,0,574,7,347
2010-05-31,21874,0,574,7,347
2010-06-07,21874,0,574,7,347
2010-06-14,21874,0,574,7,347
2010-06-21,21874,0,574,7,347
2010-06-28,21874,0,574,7,347
2010-07-05,21874,0,574,7,347
2010-07-12,21874,0,574,7,347
2010-07-19,21874,0,574,7,347
2010-07-26,21874,0,574,7,347
2010-08-02,21874,0,574,7,347
2010-08-09,21874,0,574,7,347
2010-08-16,21874,0,574,7,347
2010-08-23,21874,0,574,7,347
2010-08-30,21874,0,574,7,347
2010-09-06,21874,0,574,7,347
2010-09-13,21874,0,574,7,347
2010-09-20,21874,0,574,7,347
2010-09-27,21874,0,574,7,347
2010-10-04,21874,0,574,7,347
2010-10-11,21874,0,574,7,347
2010-10-18,21874,0,574,7,347
2010-10-25,21874,0,574,7,347
2010-11-01,21874,0,574,7,347
2010-11-08,21874,0,574,7,347
2010-11-15,21874,0,574,7,347
2010-11-22,21874,0,574,7,347
2010-11-29,21874,0,574,7,347
2010-12-06,21874,0,574,7,347
2010-12-13,21874,0,574,7,347
2010-12-20,21874,0,574,7,347
2010-12-27,21874,0,574,7,347
2011-01-03,21874,0,574,7,347
2011-01-10,21874,0,574,7,347
2011-01-17,21874,0,574,7,347
2011-01-24,21874,0,574,7,347
2011-01-31,21874,0,574,7,347
2011-02-07,21874,0,574,7,347
2011-02-14,21874,0,574,7,347
2011-02-21,21874,0,574,7,347
2011-02-28,21874,0,574,7,347
2011-03-07,21874,0,574,7,347
2011-03-14,21874,0,574,7,347
2011-03-21,21874,0,574,7,347
2011-03-28,21874,0,574,7,347
2011-04-04,21874,0,574,7,347
2011-04-11,21874,0,574,7,347
2011-04-18,21874,0,574,7,347
2011-04-25,21874,0,574,7,347
2011-05-02,21874,0,574,7,347
2011-05-09,21874,0,574,7,347
2011-05-16,21874,0,574,7,347
2011-05-23,21874,0,574,7,347
2011-05-30,21874,0,574,7,347
2011-06-06,21874,0,574,7,347
2011-06-13,21874,0,574,7,347
2011-06-20,21874,0,574,7,347
